season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
11,Main,Lillia,2,2.4,,2,2,1,1,50,3.5,4,5,2.13,151,6.67,9,396,10000,443,89.5,36.8,21.6
11,Main,Maokai,2,2.4,,2,1,1,1,50,1,3.5,7.5,2.43,51,1.53,8,240,13800,413,68,8,13.5
11,Main,Kassadin,2,2.4,1,1,1,1,0,100,8,2,8,8,321,8.24,17.9,458,32800,843,76.2,38.1,23.4
11,Main,Kalista,2,2.4,1,1,1,0,1,0,6,4,11,4.25,395,8.41,20.5,435,23900,509,89.5,31.6,25.4
11,Main,Xayah,2,2.4,1,1,1,0,1,0,0,5,5,1,306,8.36,12.5,342,8800,240,33.3,0,19.7
11,Main,Ashe,1,1.2,,1,1,0,1,0,2,6,5,1.17,226,7.33,11.1,358,12600,410,53.8,15.4,20.5
11,Main,Sejuani,1,1.2,,1,1,0,1,0,4,3,11,5,169,4.39,11.5,298,12600,326,100,26.7,17.4
11,Main,Seraphine,1,1.2,,1,1,0,1,0,2,1,8,10,302,8.1,14.4,386,12200,326,90.9,18.2,23.5
11,Main,Shaco,1,1.2,,1,1,0,1,0,0,4,1,0.25,125,4.62,6.7,247,3800,141,25,0,17.1
11,Main,Yone,1,1.2,,1,1,0,1,0,2,3,4,2,291,8.3,14,400,8600,245,66.7,22.2,23.4
11,Main,Vladimir,1,1.2,1,0,,0,0,,,,,,,,,,,,,,
12,Play in,Aatrox,45,95.7,21,24,12,17,7,70.8,3.71,2.63,6.17,3.76,254.63,8,12.8,403,18100,568,57.8,21.7,21.4
12,Play in,Sylas,39,83,21,18,9,12,6,66.7,4.78,2.56,6.11,4.26,258.89,8.18,13.2,416,16200,511,70.8,31,22.5
12,Play in,Kalista,37,78.7,30,7,7,3,4,42.9,4.29,3.14,4.71,2.86,264.86,8.75,12.7,421,12300,407,58.3,27.8,23.6
12,Play in,Maokai,35,74.5,13,22,11,15,7,68.2,2.09,2.77,8.64,3.87,145.86,4.52,10.1,313,12800,396,67.6,13.2,16.9
12,Play in,Sejuani,34,72.3,15,19,10,8,11,42.1,1.68,2.74,7.89,3.5,159.47,5.14,9.7,312,9800,315,70,12.3,17.7
12,Play in,Hecarim,31,66,17,14,7,7,7,50,3.43,3.93,6.93,2.64,175.43,5.86,10.8,362,10700,357,72.5,24,19.9
12,Play in,Caitlyn,28,59.6,24,4,4,0,4,0,3,1.75,2.5,3.14,322.25,9.58,14.1,418,21000,624,64.7,35.3,25.3
12,Play in,Kai'Sa,27,57.4,10,17,11,9,8,52.9,5.88,1.76,5.29,6.33,296.06,9.61,14.6,473,17100,556,68.3,36,25.6
12,Play in,Miss Fortune,26,55.3,9,17,9,8,9,47.1,3.76,2.71,6.24,3.7,298.29,9.39,13.9,437,18800,593,68.5,25.8,24.3
12,Play in,Amumu,26,55.3,13,13,7,10,3,76.9,1.31,3.92,12.15,3.43,35.23,1.11,7.9,249,5800,181,66.8,6.5,13
12,Play in,Azir,25,53.2,14,11,6,5,6,45.5,3.91,2.64,5.18,3.45,274.45,9.24,12.4,418,22200,746,67.1,28.9,23.3
12,Play in,Gnar,24,51.1,8,16,6,9,7,56.3,2.19,3.06,7.06,3.02,246,7.67,12.4,386,18000,561,57.4,13.6,21.1
12,Play in,Aphelios,24,51.1,12,12,8,6,6,50,5.08,2.42,4.33,3.9,282.5,9.4,13.6,452,17900,597,64.6,34.9,25.1
12,Play in,Graves,24,51.1,16,8,6,4,4,50,3.63,2,6.25,4.94,217.38,7.17,12.2,402,15200,502,71.2,26.1,21.8
12,Play in,Leona,23,48.9,5,18,10,8,10,44.4,0.67,3.89,8.61,2.39,35.28,1.12,7.4,235,3800,120,69.3,5,13
12,Play in,LeBlanc,23,48.9,15,8,6,4,4,50,4.13,2,4.63,4.38,257.25,7.63,13.1,389,19500,579,63.6,30,21.8
12,Play in,Yuumi,23,48.9,17,6,4,4,2,66.7,1,1.5,11.33,8.22,10.17,0.31,7.7,240,16400,508,87.1,7.1,13.6
12,Play in,Nautilus,22,46.8,13,9,8,2,7,22.2,0.33,5,6.22,1.31,34,1.16,6.5,220,4200,144,71.1,3.6,13.2
12,Play in,Akali,19,40.4,10,9,6,6,3,66.7,5.44,2.44,4.33,4,282,8.41,14.1,419,20500,612,56.8,31.6,22.8
12,Play in,Taliyah,19,40.4,10,9,6,2,7,22.2,3.11,3.11,4.89,2.57,266.33,8.85,11.9,395,19800,657,75.8,29.5,23.1
12,Play in,Alistar,18,38.3,7,11,7,4,7,36.4,0.18,3.82,7.91,2.12,29.82,0.96,6.7,214,4200,136,63.6,1.4,12.3
12,Play in,Trundle,18,38.3,9,9,4,4,5,44.4,1.78,3,9.44,3.74,134.67,4.27,9.6,306,7700,246,69.2,11,17
12,Play in,Draven,17,36.2,15,2,1,0,2,0,2.5,3,1.5,1.33,270.5,8.74,13.2,426,16700,539,61.5,38.5,26.3
12,Play in,Viktor,14,29.8,4,10,8,5,5,50,2.7,2.9,4.6,2.52,265.9,8.69,12.7,415,20500,670,56.6,20.9,23.2
12,Play in,Seraphine,14,29.8,8,6,3,2,4,33.3,2.67,2.33,7.5,4.36,268.5,8.56,12.1,386,15600,497,80.3,21.1,22
12,Play in,Ornn,13,27.7,9,4,3,1,3,25,1,3.75,6,1.87,198.75,6.51,9.3,305,11300,371,56,8,17.9
12,Play in,Tristana,11,23.4,3,8,4,6,2,75,4.75,2.25,5.88,4.72,331.75,10.06,15.6,472,20200,612,73.3,32.8,25.2
12,Play in,Fiora,11,23.4,6,5,4,3,2,60,1.8,2.8,3.2,1.79,264.4,8.78,11.9,395,14500,481,36.2,13,21
12,Play in,Poppy,11,23.4,9,2,2,1,1,50,1,4,7.5,2.13,106,4.06,7.7,297,7300,279,54.8,6.5,16
12,Play in,Lee Sin,10,21.3,4,6,4,4,2,66.7,1.83,1.83,8,5.36,174.5,5.75,10.3,340,6900,226,72.8,13.6,18.4
12,Play in,Kennen,10,21.3,4,6,3,3,3,50,2.5,3.83,3.67,1.61,234.17,7.36,12.1,379,17300,543,49.3,20,21.2
12,Play in,Tahm Kench,10,21.3,5,5,4,5,0,100,0.8,1,9,9.8,36.4,1.25,7.6,261,5000,172,62,5.1,13
12,Play in,Galio,9,19.1,3,6,4,1,5,16.7,1.17,3.17,8.33,3,226.33,7.6,10.2,344,14100,475,79.2,9.7,20.4
12,Play in,Lissandra,9,19.1,4,5,4,2,3,40,2.8,2.2,5.6,3.82,245,8.61,11.5,404,10700,377,60,20,22.2
12,Play in,Vi,9,19.1,5,4,3,1,3,25,2,2.5,3.25,2.1,177.5,4.88,10.6,290,6100,167,70,26.7,17.2
12,Play in,Renekton,9,19.1,7,2,2,0,2,0,1,3,3.5,1.5,266,7.99,11.4,342,13500,405,69.2,15.4,21.4
12,Play in,Viego,8,17,,8,4,5,3,62.5,3.5,2.5,6.5,4,155,5.47,10.3,362,9700,342,67.8,23.7,19.3
12,Play in,Vex,8,17,2,6,3,3,3,50,3.67,3,7.17,3.61,261.33,8.22,13.5,424,20500,645,71.4,24.2,22.6
12,Play in,Braum,8,17,3,5,4,1,4,20,0.6,3.8,5.8,1.68,34,1.15,6.6,222,4100,137,61.5,5.8,12.9
12,Play in,Jax,8,17,3,5,3,1,4,20,3,3.6,1.8,1.33,268,8.09,13.2,399,13900,421,45.3,28.3,23.5
12,Play in,Ezreal,8,17,4,4,4,3,1,75,3,0.5,3.5,13,237.25,9.29,11.3,441,15700,615,53.1,24.5,23
12,Play in,Gwen,8,17,4,4,3,1,3,25,3,2.75,1.5,1.64,262.5,8.39,12.3,394,15900,509,52.9,35.3,22.9
12,Play in,Rell,7,14.9,3,4,4,3,1,75,0.25,2.25,10.5,4.78,35,1.05,7.7,231,3500,106,61.4,1.4,12.3
12,Play in,Camille,7,14.9,3,4,4,1,3,25,3,5,3.75,1.35,231.5,7.5,11.6,375,17000,551,56.3,25,22.1
12,Play in,Xayah,7,14.9,4,3,3,0,3,0,1.33,2.67,2.33,1.38,275.33,9.39,11,376,10500,357,61.1,22.2,24
12,Play in,Pantheon,7,14.9,6,1,1,0,1,0,5,4,6,2.75,178,5.33,11.8,354,19200,573,78.6,35.7,19.8
12,Play in,Sett,6,12.8,,6,6,2,4,33.3,2.67,4.83,7.33,2.07,58.17,2.03,7.8,271,9900,344,60.6,16.2,14.8
12,Play in,Bel'Veth,6,12.8,3,3,1,2,1,66.7,7.33,1,7.67,15,213,7.06,14,465,13800,458,88.2,43.1,24
12,Play in,Renata Glasc,6,12.8,3,3,2,1,2,33.3,0.33,2.33,8,3.57,23.67,0.86,6.6,239,4800,173,78.1,3.1,13.9
12,Play in,Swain,6,12.8,4,2,2,1,1,50,2.5,3,8,3.5,234.5,7.25,11.5,356,18200,563,80.8,19.2,20
12,Play in,Ahri,6,12.8,5,1,1,1,0,100,3,3,6,3,338,8.4,16,397,18100,450,50,16.7,21.9
12,Play in,Sivir,5,10.6,,5,3,4,1,80,4.8,2,6.8,5.8,336.4,10.34,15.3,469,20900,643,78.4,32.4,26
12,Play in,Lillia,5,10.6,1,4,3,1,3,25,2.25,3,5.5,2.58,237,7.75,11.2,367,14600,478,62,18,21.4
12,Play in,Yone,5,10.6,2,3,2,2,1,66.7,3.67,2,5.33,4.5,295.67,9.65,13.4,437,16800,548,57.4,23.4,23.4
12,Play in,Varus,4,8.5,,4,3,4,0,100,5.75,1.75,5.75,6.57,288.5,9.48,14.4,473,16800,553,62.2,31.1,23.8
12,Play in,Thresh,4,8.5,2,2,1,2,0,100,1,0.5,13,28,35,1.15,8,261,3700,122,73.7,5.3,13.3
12,Play in,Mordekaiser,4,8.5,2,2,2,1,1,50,4.5,1.5,7,7.67,242.5,7.91,13.4,437,16300,533,63.9,25,22.4
12,Play in,Olaf,4,8.5,3,1,1,1,0,100,9,6,4,2.17,362,8.08,21.5,481,33400,746,72.2,50,25.9
12,Play in,Jarvan IV,4,8.5,3,1,1,0,1,0,0,5,11,2.2,154,4.15,9.7,261,11500,310,100,0,16
12,Play in,Shen,3,6.4,,3,3,2,1,66.7,0,1.33,6.67,5,35,1.27,6.4,232,3100,111,57.1,0,12.5
12,Play in,Wukong,3,6.4,,3,3,1,2,33.3,5,3,6.67,3.89,174.33,5.38,12,370,13100,403,81.4,34.9,21.5
12,Play in,Gangplank,3,6.4,1,2,1,2,0,100,5,1,7,12,204.5,8.24,13,524,18700,752,58.5,24.4,24.5
12,Play in,Zac,3,6.4,1,2,1,1,1,50,1.5,2.5,8,3.8,220.5,6.52,11.6,342,10700,316,67.9,10.7,19.2
12,Play in,Morgana,3,6.4,1,2,2,0,2,0,0,5,9.5,1.9,23,0.6,8.1,210,7300,190,73.1,0,12.3
12,Play in,Nilah,3,6.4,1,2,2,0,2,0,2.5,2,5,3.75,354.5,9.65,15.1,411,14900,406,75,25,25.3
12,Play in,Rakan,3,6.4,1,2,2,0,2,0,0,3.5,6,1.71,37,1.17,6.5,207,2600,81,80,0,13
12,Play in,Zoe,3,6.4,2,1,1,1,0,100,5,0,11,16,196,8.52,10.2,443,16200,704,76.2,23.8,21.8
12,Play in,Taric,2,4.3,1,1,1,1,0,100,0,3,17,5.67,45,1.27,8.9,251,3400,97,68,0,13.4
12,Play in,Irelia,2,4.3,1,1,1,0,1,0,0,4,2,0.5,193,7.74,7.5,301,6800,272,66.7,0,20.3
12,Play in,Lux,2,4.3,1,1,1,0,1,0,0,3,0,0,30,1.02,5.9,202,6500,222,0,0,13
12,Play in,Samira,2,4.3,1,1,1,0,1,0,1,4,7,2,298,9.68,11.8,382,9400,306,66.7,8.3,23.6
12,Play in,Karma,2,4.3,2,0,,0,0,,,,,,,,,,,,,,
12,Play in,Gragas,1,2.1,,1,1,1,0,100,3,0,6,9,271,8.25,13.3,405,20000,609,39.1,13,20.1
12,Play in,Jinx,1,2.1,,1,1,1,0,100,3,1,7,10,292,9.14,13.3,417,17000,532,62.5,18.8,20.4
12,Play in,Lucian,1,2.1,,1,1,1,0,100,7,0,7,14,372,10.52,18.5,524,29500,835,82.4,41.2,25.7
12,Play in,Nami,1,2.1,,1,1,1,0,100,0,1,14,14,15,0.42,8.8,248,4300,122,82.4,0,12.2
12,Play in,Syndra,1,2.1,,1,1,1,0,100,6,1,13,19,220,8.42,12.7,486,18600,712,57.6,18.2,20.1
12,Play in,Vayne,1,2.1,,1,1,1,0,100,6,3,4,3.33,163,6.62,10.4,424,12900,524,58.8,35.3,20.6
12,Play in,Ashe,1,2.1,,1,1,0,1,0,4,7,7,1.57,217,7.52,11.3,392,21300,738,61.1,22.2,22.3
12,Play in,Garen,1,2.1,,1,1,0,1,0,5,5,1,1.2,203,6.59,10.9,353,10300,334,50,41.7,21.8
12,Play in,Rumble,1,2.1,,1,1,0,1,0,0,2,5,2.5,309,8.18,13.2,349,14400,381,71.4,0,21.6
12,Play in,Sion,1,2.1,,1,1,0,1,0,1,4,1,0.5,215,8.23,8.6,331,8700,333,33.3,16.7,21.9
12,Play in,Soraka,1,2.1,,1,1,0,1,0,1,4,11,3,13,0.32,8.3,207,3600,90,85.7,7.1,12.4
12,Play in,Teemo,1,2.1,,1,1,0,1,0,1,9,3,0.44,145,5.55,7.4,285,13500,516,66.7,16.7,18.8
12,Play in,Tryndamere,1,2.1,,1,1,0,1,0,2,4,1,0.75,323,9.13,13.5,382,12500,353,75,50,24.4
12,Play in,Vladimir,1,2.1,,1,1,0,1,0,2,1,0,2,206,8.09,8.5,334,10200,401,33.3,33.3,22.6
12,Play in,Xin Zhao,1,2.1,,1,1,0,1,0,2,4,1,0.75,139,5.41,7.7,299,6600,256,75,50,19.2
12,Play in,Zilean,1,2.1,,1,1,0,1,0,3,5,2,1,176,6.03,9.3,319,13200,452,50,30,20.8
12,Play in,Nocturne,1,2.1,1,0,,0,0,,,,,,,,,,,,,,
12,Play in,Pyke,1,2.1,1,0,,0,0,,,,,,,,,,,,,,
12,Main,Aatrox,80,100,58,22,12,12,10,54.5,2.73,2.59,4.59,2.82,255.64,7.97,12.3,383,16200,504,55.5,20.7,21.1
12,Main,Yuumi,76,95,68,8,6,8,0,100,1.63,1.13,13.88,13.78,7.5,0.23,8.4,263,13200,413,88.6,9.3,13.7
12,Main,Sejuani,72,90,42,30,17,16,14,53.3,2.03,2.6,7.27,3.58,178.57,5.73,10.4,333,11400,366,70.3,15.4,18.5
12,Main,Caitlyn,70,87.5,62,8,5,5,3,62.5,3.25,1.88,4.25,4,307.38,9.29,14,423,16400,495,58.3,25.2,23.7
12,Main,Azir,66,82.5,29,37,13,19,18,51.4,2.95,1.81,4.3,4,296.3,9.35,13.4,423,20500,646,61.8,25.1,23.9
12,Main,Sylas,60,75,28,32,10,21,11,65.6,3.56,2.16,4.19,3.59,263.91,8.59,12.8,416,15200,495,56.4,25.9,22.3
12,Main,Graves,59,73.8,34,25,11,12,13,48,3.16,2.36,5.96,3.86,237.92,7.32,12.9,397,14700,451,72.8,25.2,21.7
12,Main,Maokai,56,70,35,21,14,7,14,33.3,1.19,3.14,5.62,2.17,175.71,5.94,9.2,309,13200,446,66.2,11.6,17.9
12,Main,Lucian,55,68.8,29,26,9,15,11,57.7,5.12,1.58,4.58,6.15,296.85,9.55,14.8,478,22600,726,71.4,37.7,25.8
12,Main,Viego,48,60,18,30,9,19,11,63.3,3.57,2.13,5.6,4.3,173.6,5.45,11.2,351,9800,309,66.9,26,19.1
12,Main,Akali,48,60,24,24,11,12,12,50,3.67,2.17,3.33,3.23,259.58,8.44,12.1,392,15200,495,52.5,27.5,21.5
12,Main,Fiora,42,52.5,23,19,10,9,10,47.4,2.63,2,3.16,2.89,269.53,8.7,12.4,401,14300,461,48,21.8,22.3
12,Main,Renata Glasc,41,51.2,20,21,10,13,8,61.9,1,2.38,9,4.2,22.81,0.73,7.6,243,5300,169,73.2,7.3,13.5
12,Main,Aphelios,39,48.8,8,31,10,17,14,54.8,3.97,2.06,4.48,4.09,288.03,9.41,13.4,438,17800,580,65.2,30.6,24.4
12,Main,Renekton,39,48.8,23,16,9,5,11,31.3,2.44,3.44,3.94,1.85,271.63,8.11,12.9,386,14500,433,52.6,20.1,21.8
12,Main,Viktor,35,43.8,16,19,10,6,13,31.6,2.26,3.37,4.53,2.02,293.42,8.59,13.4,392,22900,670,66.5,22.2,22.7
